index,score,label
24504,0.5555981973626298,1
24128,0.5555981973626298,1
24127,0.5555981973626298,1
24126,0.5555981973626298,1
24125,0.5555981973626298,1
24124,0.5555981973626298,1
24123,0.5555981973626298,1
24103,0.5555981973626298,1
24102,0.5555981973626298,1
24421,0.5555981973626298,1
24437,0.5555981973626298,1
23811,0.5555981973626298,1
24436,0.5555981973626298,1
24435,0.5555981973626298,1
23698,0.5555981973626298,1
23697,0.5555981973626298,1
24113,0.5555981973626298,1
24131,0.5555981973626298,1
24129,0.5555981973626298,1
24447,0.5555981973626298,1
24446,0.5555981973626298,1
24445,0.5555981973626298,1
24439,0.5555981973626298,1
24438,0.5555981973626298,1
24470,0.5555981973626298,1
24665,0.5555981973626298,1
24433,0.5555981973626298,1
24432,0.5555981973626298,1
24430,0.5555981973626298,1
24454,0.5555981973626298,1
24453,0.5555981973626298,1
24450,0.5555981973626298,1
24449,0.5555981973626298,1
24448,0.5555981973626298,1
23817,0.5555981973626298,1
23838,0.5555981973626298,1
23837,0.5555981973626298,1
23833,0.5555981973626298,1
24425,0.5555981973626298,1
24424,0.5555981973626298,1
24423,0.5555981973626298,1
24119,0.5555981973626298,1
24118,0.5555981973626298,1
23925,0.5555981973626298,1
23923,0.5555981973626298,1
23922,0.5555981973626298,1
23921,0.5555981973626298,1
23920,0.5555981973626298,1
24644,0.5555981973626298,1
24643,0.5555981973626298,1
24642,0.5555981973626298,1
23886,0.5555981973626298,1
23885,0.5555981973626298,1
23882,0.5555981973626298,1
24663,0.5555981973626298,1
24662,0.5555981973626298,1
24661,0.5555981973626298,1
24190,0.5555981973626298,1
24189,0.5555981973626298,1
24188,0.5555981973626298,1
24187,0.5555981973626298,1
24181,0.5555981973626298,1
24180,0.5555981973626298,1
23706,0.5555981973626298,1
23704,0.5555981973626298,1
24349,0.5555981973626298,1
24429,0.5555981973626298,1
24428,0.5555981973626298,1
23703,0.5555981973626298,1
23701,0.5555981973626298,1
23700,0.5555981973626298,1
23695,0.5555981973626298,1
23694,0.5555981973626298,1
24347,0.5555981973626298,1
24345,0.5555981973626298,1
24344,0.5555981973626298,1
24335,0.5555981973626298,1
24333,0.5555981973626298,1
24332,0.5555981973626298,1
24331,0.5555981973626298,1
24135,0.5555981973626298,1
24134,0.5555981973626298,1
24133,0.5555981973626298,1
23709,0.5555981973626298,1
23707,0.5555981973626298,1
24132,0.5555981973626298,1
24183,0.5555981973626298,1
24192,0.5555981973626298,1
24191,0.5555981973626298,1
24206,0.5555981973626298,1
23832,0.5555981973626298,1
24142,0.5555981973626298,1
23753,0.5555981973626298,1
24350,0.5555981973626298,1
24159,0.5555981973626298,1
24158,0.5555981973626298,1
24179,0.5555981973626298,1
24178,0.5555981973626298,1
24177,0.5555981973626298,1
24348,0.5555981973626298,1
24140,0.5555981973626298,1
24139,0.5555981973626298,1
24152,0.5555981973626298,1
24151,0.5555981973626298,1
24150,0.5555981973626298,1
24145,0.5555981973626298,1
24144,0.5555981973626298,1
24143,0.5555981973626298,1
24664,0.5555981973626298,1
23881,0.5555981973626298,1
23880,0.5555981973626298,1
23879,0.5555981973626298,1
23906,0.5555981973626298,1
23905,0.5555981973626298,1
23912,0.5555981973626298,1
23909,0.5555981973626298,1
23904,0.5555981973626298,1
23867,0.5555981973626298,1
24262,0.5555981973626298,1
24261,0.5555981973626298,1
24207,0.5555981973626298,1
23893,0.5555981973626298,1
23758,0.5555981973626298,1
24258,0.5555981973626298,1
24256,0.5555981973626298,1
24260,0.5555981973626298,1
24259,0.5555981973626298,1
23820,0.5555981973626298,1
24162,0.5555981973626298,1
24161,0.5555981973626298,1
24160,0.5555981973626298,1
24343,0.5555981973626298,1
24342,0.5555981973626298,1
24336,0.5555981973626298,1
23873,0.5555981973626298,1
23872,0.5555981973626298,1
23719,0.5555981973626298,1
24655,0.5555981973626298,1
24654,0.5555981973626298,1
24653,0.5555981973626298,1
24652,0.5555981973626298,1
24651,0.5555981973626298,1
23780,0.5555981973626298,1
23737,0.5555981973626298,1
23717,0.5555981973626298,1
23874,0.5555981973626298,1
24137,0.5555981973626298,1
24136,0.5555981973626298,1
24175,0.5555981973626298,1
24182,0.5555981973626298,1
24164,0.5555981973626298,1
24163,0.5555981973626298,1
23894,0.5555981973626298,1
26499,0.555586895896164,1
21790,0.5555388119144196,1
12590,0.5555388119144196,1
26432,0.5555388119144196,1
26566,0.5555388119144196,1
26437,0.5555388119144196,1
27864,0.5555388119144196,1
2499,0.5555388119144196,1
16564,0.5555388119144196,1
2272,0.5555388119144196,1
1709,0.5555388119144196,1
22387,0.5555387931646463,1
22385,0.5555387931646463,1
24046,0.5555091204137007,1
24458,0.5555046665663091,1
23520,0.5554809648575398,1
24122,0.5554571588601799,1
2269,0.5554497349655221,1
24339,0.5554467665495011,1
24155,0.5554445396257842,1
23884,0.5554348896229687,1
23711,0.5554185588490027,1
20938,0.5554094707422886,1
27821,0.5553881234091964,1
1698,0.5553107247171957,1
21744,0.5553107247171957,1
24276,0.5552270434088854,1
23963,0.5552121972506885,1
24341,0.5551928972450998,1
26430,0.55513088066376,1
23851,0.5551275605853335,1
22524,0.5550449819484516,1
22725,0.5550424319792868,1
23656,0.5549392577641332,1
22904,0.5548589221524014,1
19289,0.5548195933972204,1
22513,0.5547654049199826,1
17203,0.5546643731993697,1
26512,0.554654974025177,1
27818,0.554654974025177,1
22382,0.5546549552754038,1
21747,0.5545736456023811,1
5324,0.5545327860301311,1
27399,0.5545038686590619,1
26325,0.5544996451251472,1
24886,0.5544351266405153,1
22320,0.5544171449655422,1
26515,0.5543778423470573,1
24670,0.5542457123551503,1
24072,0.5541726523799806,1
21955,0.5541579531741934,1
26431,0.5541494623401757,1
23744,0.5540749709353385,1
23541,0.5540690220679365,1
2266,0.5540551892359179,1
24043,0.5538558435773198,1
24205,0.5538508045483413,1
23774,0.5538463507009075,1
17094,0.5537206924858417,1
24186,0.5536919506561141,1
23999,0.5536309452865739,1
23995,0.553488390788309,1
23953,0.5534069044196763,1
21471,0.5534016677480635,1
23252,0.5530645200624684,1
23524,0.5530208833025257,1
26516,0.5529818687626987,1
26513,0.5529818687626987,1
27075,0.5529818687626987,1
27074,0.552875718731898,1
24420,0.5528583388760218,1
17113,0.5528275311358747,1
23786,0.5528041291966375,1
24174,0.5527959850117798,1
17102,0.5524958844384473,1
26501,0.5524466647613878,1
19529,0.5523350888308038,1
23977,0.5522600387025632,1
167,0.5522405468130457,1
2259,0.5522315475546735,1
27812,0.5522315475546735,1
22377,0.5522315288049002,1
24465,0.5521328569555115,1
24329,0.5521328569555115,1
26481,0.5519891733459142,1
16584,0.5518926597539849,1
26418,0.5518417874751386,1
24588,0.5518324693478643,1
24231,0.5517907261596758,1
5439,0.5517461947826765,1
26556,0.5517137635483057,1
23908,0.5516951288209986,1
26502,0.5516800127793964,1
26785,0.5515994481305007,1
17196,0.5514902641636958,1
1708,0.5514617532640429,1
26390,0.5512854518856588,1
1380,0.5510550810847554,1
22833,0.5510078287282352,1
26380,0.5509536538149414,1
26565,0.5506634480737594,1
4531,0.5506099038012596,1
2319,0.5505750906622178,1
24069,0.5502068150303949,1
23841,0.5499989688163116,1
22894,0.5499077284093035,1
24112,0.5496827456477106,1
24056,0.5496647413283313,1
22301,0.5496120345125568,1
23730,0.5496077195290254,1
23721,0.5496077195290254,1
24010,0.5493895340242687,1
16540,0.5493769782554474,1
285,0.5493398764240215,1
1643,0.5492823634391959,1
21789,0.5492664139907633,1
24637,0.5492343916715696,1
24330,0.5491169593971101,1
22724,0.5488842110240999,1
27158,0.5488605093670265,1
24255,0.5488313184777988,1
24229,0.5487748286012744,1
1825,0.5487645399071397,1
1824,0.5487645399071397,1
24405,0.5487645399071397,1
27058,0.5487645399071397,1
24407,0.5487645399071397,1
689,0.5487645399071397,1
24427,0.5487444684526288,1
26426,0.5487107811493573,1
23809,0.5486925068991079,1
21997,0.5486816733285116,1
24406,0.5485934745092218,1
4525,0.5485934745092218,1
4526,0.5485934745092218,1
16563,0.5485536414994386,1
1822,0.5485455590744297,1
598,0.5484224091113039,1
17099,0.5484018232473921,1
275,0.548382923985412,1
24469,0.5482697971616042,1
24371,0.5482697971616042,1
12588,0.5482685325029087,1
26439,0.5482630479035099,1
21984,0.5482038736812036,1
17090,0.5481925655669809,1
1215,0.5481430321996559,1
17095,0.5480769390290241,1
17104,0.5479789753904577,1
24266,0.5479276663657684,1
17195,0.5478741997144263,1
24048,0.5475011018611825,1
17112,0.5474919868339652,1
21996,0.5474256883490175,1
23757,0.5473392795837229,1
27863,0.5472706510150545,1
23911,0.5470891218188497,1
24064,0.547041738560257,1
22684,0.5468306182552737,1
24060,0.546816840269511,1
16562,0.5467859657209537,1
24013,0.5467491447972685,1
12589,0.5466434112226888,1
21983,0.5465344231972176,1
24500,0.5464744908714673,1
23545,0.5464551562967256,1
22584,0.5464535589207083,1
24305,0.5464277254732859,1
21476,0.5464193932384215,1
1707,0.546281813343251,1
2498,0.546190425734719,1
26406,0.5461026969003385,1
20178,0.5460113930277137,1
26564,0.5456868763545892,1
3342,0.5455226717222166,1
22496,0.5455014274952997,1
23752,0.54536177131814,1
27072,0.5453235221537245,1
24443,0.5450819212369994,1
26401,0.5449802771979699,1
22737,0.5449665121154285,1
17098,0.5449619684040008,1
23023,0.5449224273274299,1
19564,0.544881962163501,1
21444,0.5447032091750055,1
23892,0.5445042684911413,1
24050,0.5445042684911413,1
24052,0.5442793702003955,1
23916,0.5442793702003955,1
24097,0.5439944401525056,1
1501,0.5439596539713778,1
26511,0.543813623797114,1
21566,0.543792996463175,1
17122,0.543773533444088,1
24250,0.5436061995529456,1
23936,0.5433746130497417,1
27071,0.5433259715746052,1
24732,0.5432406786242625,1
26518,0.5432034466971232,1
17086,0.5431065184298842,1
17109,0.5429703562881476,1
4563,0.5429044131421566,1
22386,0.5427373992204568,1
21797,0.5423993227497939,1
23795,0.5418812657230669,1
23812,0.541656367432321,1
23762,0.541656367432321,1
23718,0.541653178525843,1
26425,0.5408162285393338,1
27706,0.5400303684464739,1
4524,0.5397128372830029,1
26436,0.5394871754097901,1
23870,0.5392329409618175,1
2271,0.5386065264270254,1
26754,0.5384937910779336,1
26277,0.5382718415406911,1
22458,0.5382324988450732,1
23529,0.5381463378685263,1
4447,0.5381325368974503,1
22726,0.5375998620052717,1
618,0.5374923545219483,1
619,0.5374923545219483,1
926,0.5372577312094359,1
21445,0.5369621892343391,1
25234,0.5369312334597017,1
4090,0.5368449944489266,1
22464,0.5353092903052676,1
27194,0.5350042016047383,1
27238,0.5345328360834384,1
26752,0.5342151282990683,1
27250,0.5341787552115658,1
26583,0.5323237282777976,1
26758,0.5323125931320808,1
27169,0.5309853465934773,1
22462,0.5308324313151556,1
21504,0.5307281985270977,1
23318,0.5305681700765472,1
27248,0.5303892733437778,1
26271,0.5295029582292647,1
25230,0.5293990351222231,1
23328,0.5283917232917485,1
27252,0.5280858919067364,1
22465,0.5230894175319499,1
21319,0.5204575378939682,1
25202,0.5109489720811543,1
23324,0.5068952285982441,1
25967,0.5009171838907385,1
26468,0.5007333306580644,1
1006,0.5005700228431154,1
22454,0.49781606020507446,1
1087,0.4967567871222524,1
26299,0.4965378063648411,1
307,0.49501310584752384,1
1152,0.494979701991686,1
26198,0.4918981428145234,1
26599,0.486886318951424,1
22500,0.48602152986271774,1
1104,0.48589459551171665,1
2011,0.47998730888259156,1
27246,0.471924360240649,1
211,0.4708042180600226,1
26587,0.47044642572391243,1
27579,0.47022407738470445,1
23310,0.4668959670023288,1
15420,0.465317077706548,1
1981,0.46479226601593693,1
22018,0.46475292369683296,1
1083,0.46439513158661594,1
1167,0.46336555051890405,1
25158,0.4624448496605059,1
22864,0.4618227133942396,1
26614,0.4589992954822565,1
27650,0.4582393550063895,1
25206,0.455396875207152,1
3919,0.4536086550814449,1
23322,0.4530927514622472,1
23306,0.45008343520521954,1
27649,0.4498466384555999,1
27730,0.4496551230154827,1
20380,0.4476679648976605,1
1165,0.44752544208062534,1
27397,0.44464677156352456,1
26281,0.4440195219087943,1
22520,0.4422082902379598,1
27242,0.44195070924347535,1
1137,0.4412633325729058,1
26803,0.44124922827088087,1
27872,0.4411260051582084,1
2697,0.4399175280353985,1
23333,0.4392435128318897,1
26943,0.4392182738359237,1
1923,0.4382465929356012,1
1958,0.43645020779944615,1
20563,0.4349939609011881,1
27409,0.4335175686612702,1
19993,0.43219026393454807,1
25224,0.4321804530919519,1
21529,0.43145018295075527,1
259,0.43118576042060097,1
228,0.4311545834884867,1
15484,0.43112235426628,1
20529,0.43064180963947546,1
27627,0.4306379367330764,1
20502,0.43035824801880673,1
1995,0.428530524734257,1
20094,0.42761690491638743,1
20927,0.4273081048268849,1
2956,0.4254944853925634,1
3938,0.42515450837091884,1
20766,0.4248391887265077,1
26750,0.4247544042581839,1
21754,0.42469990625052717,1
27352,0.4243839926123452,1
26200,0.42276773124042755,1
26569,0.42149493076341543,1
17418,0.4209309375934812,1
19998,0.4206659336704955,1
5083,0.42037924160193046,1
1072,0.42004891488428514,1
27623,0.4177054483684953,1
20006,0.4172476057564519,1
1122,0.4172162679092463,1
20559,0.41707835955352474,1
5096,0.41664023667181,1
26275,0.41660237934503125,1
26239,0.4163985892306386,1
3863,0.41624458655711644,1
25200,0.41591039713018196,1
26268,0.4157754483360896,1
27406,0.41513903417200754,1
249,0.4140443862204687,1
25237,0.41371899965763587,1
26547,0.41365393233639214,1
3600,0.4136465088808534,1
26319,0.4135878669326643,1
257,0.41271862429766193,1
5110,0.41258500857310965,1
22585,0.4124509700958026,1
19942,0.41221624275935587,1
4114,0.4118248852758225,1
20699,0.41158156949843705,1
27659,0.4114492773240472,1
22521,0.4103034733194081,1
21532,0.41001216936571183,1
22544,0.4098325308520847,1
27398,0.4097105364444067,1
27240,0.4096867825913843,1
3148,0.4093678461019776,1
3043,0.40911471910552416,1
26105,0.4090623928715171,1
25235,0.4088294174708742,1
1118,0.4088237347069776,1
20830,0.4086672686535624,1
22460,0.40855485165366373,1
15500,0.4083948416515203,1
16730,0.4083443647137897,1
10654,0.4081081495829343,1
26724,0.4081022109690709,1
27419,0.40802983621119127,1
23334,0.4077508440812903,1
27642,0.4077464781918289,1
4021,0.4072990339637699,1
20090,0.4069035450653501,1
27776,0.40686329907144847,1
16642,0.40684177229274016,1
20409,0.406771995349442,1
26979,0.4066532259336483,1
24752,0.406424595625213,1
26320,0.4063174475118859,1
27602,0.4061796334886314,1
23341,0.4060393378212194,1
27752,0.40602285528945187,1
26202,0.40593186413169285,1
27781,0.40584485262238956,1
27640,0.40578163659957667,1
25171,0.40567024350159175,1
27619,0.40560954101571356,1
27624,0.4051521594939973,1
13691,0.40510551409707846,1
23311,0.4050126061200478,1
3361,0.4049125140411289,1
27353,0.4046903080659584,1
26297,0.40461022780969086,1
5038,0.4045122427894013,1
23331,0.40434151234713467,1
25298,0.40434068155420866,1
20189,0.40421713274807414,1
3975,0.4042013966296841,1
27788,0.40414646569390134,1
26613,0.40414498160522233,1
3000,0.4041442389208132,1
1936,0.40413384661009216,1
10651,0.40412419660730836,1
1114,0.4041204853689587,1
22480,0.40411603122032536,1
4480,0.40411156380892654,1
4771,0.40410786583333175,1
2049,0.4041063812175311,1
4656,0.4041026696779818,1
26690,0.40409970029576203,1
179,0.4040990943492129,1
3644,0.4040976094322072,1
1997,0.40409450429099875,1
11485,0.40408708121192133,1
26773,0.4040863387534185,1
5699,0.4040854296077252,1
23297,0.40408499057429387,1
5382,0.4040848542882044,1
4770,0.4040841119802988,1
26260,0.40408202134267135,1
3076,0.40408040044076005,1
27170,0.40407817336641433,1
27596,0.40407534004438833,1
26969,0.40407520413479187,1
5797,0.40407281007207185,1
5630,0.4040723712645362,1
5628,0.40406123664593063,1
5501,0.4040606302476004,1
27133,0.404060357976637,1
5568,0.4040594485297494,1
5702,0.40405796421513246,1
1905,0.4040552978814807,1
4655,0.40405441966399963,1
5663,0.40405425267558315,1
329,0.40405367765728306,1
5681,0.4040527680597719,1
5679,0.40405054113605504,1
5665,0.40405054113605504,1
5701,0.4040490565202437,1
5664,0.4040483142123381,1
5631,0.40404460267281,1
5680,0.4040431180569776,1
16741,0.40404254273747797,1
5662,0.4040401488253551,1
5556,0.40403984562620054,1
5551,0.4040391033182738,1
5548,0.4040361340866512,1
5500,0.4040353917787456,1
5560,0.40403464947084,1
5713,0.40403198343837204,1
250,0.4040303967756286,1
5565,0.4040272263917626,1
5555,0.4040272263917415,1
5553,0.40402648408383585,1
4975,0.40402530236600587,1
25243,0.40402472772421455,1
27232,0.40402472719708227,1
5564,0.40402351485221333,1
5567,0.40402351485221333,1
5793,0.40402203023640204,1
5549,0.40402128792849645,1
5550,0.4040190610047795,1
5678,0.40401862189604953,1
23342,0.40401804695302174,1
5632,0.4040163949723116,1
5554,0.4040146071573457,1
5561,0.4040146071573246,1
27145,0.4040143348864034,1
3643,0.40401298633074356,1
21530,0.40400913888164014,1
5552,0.40400124561500217,1
5368,0.4040002311867514,1
22469,0.40399726195512886,1
1130,0.40399577764049616,1
5563,0.40399530715173604,1
5557,0.40399382253590366,1
4481,0.40399355041557966,1
7532,0.4039923379201134,1
6022,0.40399132349186273,1
26696,0.40399071694293526,1
5547,0.4039841725331093,1
27595,0.40398255155597335,1
3103,0.40397944656534096,1
5629,0.4039766135444776,1
3013,0.4039764773337079,1
5483,0.4039647363167721,1
5846,0.40396338791170944,1
5261,0.40396176708514947,1
10938,0.40395940425183613,1
5566,0.4039589340642756,1
4171,0.40395495040439183,1
7585,0.4039490119411362,1
178,0.4039469212281758,1
6804,0.4039426032903095,1
5443,0.4039313324609132,1
5848,0.4039284994400604,1
5933,0.40392583310639807,1
6803,0.40392360648387543,1
2162,0.4039193196248266,1
5734,0.4039158802056224,1
27235,0.40390622975103657,1
6389,0.4039059270036735,1
5700,0.4039005635587127,1
23401,0.4038970507640661,1
6654,0.4038953987833771,1
6144,0.4038918542322549,1
6093,0.4038651311475889,1
5661,0.4038597680038224,1
5559,0.4038597366237974,1
6174,0.40385825200800735,1
5802,0.4038512994176637,1
23296,0.4038251828066053,1
6802,0.40382484815214836,1
26259,0.40381775972754896,1
1904,0.40380217088501663,1
222,0.40379964106332106,1
5546,0.4037877327567823,1
5727,0.4037714333628411,1
5558,0.403770356475756,1
23589,0.40376788918819073,1
6640,0.4037617833600468,1
8470,0.403761208040526,1
5130,0.4037559983212426,1
5763,0.4037095186073503,1
6664,0.4037087762994236,1
26572,0.40370535447044675,1
6864,0.40370148912994264,1
5010,0.4036981118683997,1
5619,0.4036888382142855,1
5000,0.40368549263396175,1
27768,0.4036639655540168,1
3953,0.4036595118572118,1
5621,0.4036542846230313,1
5622,0.4036529672967992,1
5712,0.4036393025553011,1
5829,0.4036293493533311,1
5791,0.403627394248765,1
6629,0.4036239859083914,1
6806,0.403623410890065,1
20595,0.4036223964618353,1
26695,0.40355572450913785,1
5499,0.4035313647095345,1
27241,0.40346781541292154,1
5686,0.40339211402209263,1
6881,0.40335496724670183,1
5562,0.40333910696149056,1
5260,0.4032721630390452,1
25208,0.4032035543249737,1
24751,0.4032000236389476,1
12622,0.40319260018337727,1
3884,0.4031354289105624,1
5861,0.4031282915157847,1
27132,0.4030834807703779,1
6892,0.40307940372341583,1
23291,0.40300663663326564,1
3595,0.4029742465279596,1
26251,0.4029735045965364,1
1891,0.4029730651113135,1
169,0.40294202438996096,1
22184,0.40292611164460135,1
6809,0.4029250350586895,1
5234,0.40292464780772047,1
27590,0.40291870919385725,1
23319,0.40288144011761934,1
26688,0.40288129059933664,1
5671,0.4028806638738252,1
5396,0.4028776943409872,1
5379,0.40286985293213146,1
4856,0.4028466846984877,1
27304,0.40284667098394644,1
10844,0.4028400039273159,1
6808,0.40283501713225073,1
5577,0.40282426925180104,1
2969,0.4027843172703124,1
26764,0.4027605768306262,1
26582,0.40267048876231704,1
27662,0.40265738246754623,1
22487,0.40263288645717316,1
6891,0.40261026512587483,1
26300,0.40259254643201464,1
3026,0.4025252518105928,1
5454,0.4022895878086246,1
10719,0.4022647152989953,1
7796,0.4022067842033778,1
22545,0.40213140556567106,1
5807,0.4021147380228473,1
25201,0.40193420780309375,1
6143,0.40186782130881077,1
26545,0.4018473577779239,1
1131,0.40176561534982647,1
1086,0.4016929576578793,1
27639,0.4014934572325054,1
19966,0.4014371896344566,1
4986,0.40142812072329415,1
5233,0.4009713219028378,1
27589,0.40096315636527863,1
26250,0.400921587649569,1
168,0.40090525680026745,1
25145,0.40085914818565915,1
27239,0.4008317915627358,1
23290,0.4008302837768809,1
26687,0.4006521293520171,1
3594,0.40064544873144253,1
26292,0.40063162471501856,1
1890,0.4005563717825452,1
26777,0.40055499918387927,1
26272,0.4003449739977031,1
5868,0.4003280028894971,1
5880,0.4002757064555603,1
328,0.4002745745362275,1
6529,0.4002619998225819,1
17521,0.4002539508299042,1
1065,0.4002024033796041,1
6889,0.4002010260446219,1
26560,0.4001795591993915,1
171,0.40009363183714897,1
5870,0.4000235204366376,1
16643,0.40001910046005906,1
2993,0.3999715453191728,1
3642,0.3999417616140932,1
6890,0.3999275643481482,1
4850,0.39983142997819393,1
2048,0.39981955305167227,1
22463,0.39978186512884184,1
1174,0.39976019198184215,1
6888,0.3996342060024389,1
5468,0.39954226435148005,1
27873,0.3995186488743814,1
4115,0.3994874720887326,1
20762,0.3994233082813922,1
6882,0.3992974386515639,1
26753,0.3992641731716288,1
5407,0.3992295641410635,1
27620,0.399059296189168,1
6487,0.39884419171923796,1
27753,0.3987207563444209,1
5476,0.3986767437354758,1
5377,0.39867600112637586,1
5473,0.3986752591196646,1
5479,0.39865967065358304,1
5452,0.39862849372148323,1
23280,0.3986232976414634,1
26665,0.39861735865108605,1
3534,0.39861364726214454,1
5575,0.39860845140798895,1
3057,0.3986051373149989,1
5223,0.39860399725933965,1
141,0.39860028602100056,1
26240,0.39858543993814965,1
5470,0.3985832129391341,1
27580,0.3985720778687159,1
5475,0.3985572321623737,1
1883,0.3985512933979027,1
5767,0.3985412363761009,1
6390,0.3985383608613581,1
5472,0.39853718984885833,1
3568,0.3985156626183479,1
5478,0.39850972445628663,1
27769,0.3984890678066536,1
17695,0.39847876411717026,1
27828,0.39843116778988774,1
5469,0.39833602440592575,1
5376,0.39832664592106676,1
5455,0.39832556901930044,1
5574,0.39830066544550063,1
27628,0.39822939594860374,1
203,0.3981998374986897,1
7133,0.3981909295026119,1
2949,0.3981276524769307,1
26591,0.39800015674687217,1
27793,0.39797464842674257,1
27616,0.3977498650403418,1
6465,0.39774631832404445,1
27789,0.3977423060516889,1
1885,0.3977381973194036,1
23323,0.39773130785534794,1
27757,0.39772671758562844,1
20594,0.39770100628365,1
25225,0.3975797411326227,1
1123,0.3974995718053886,1
5071,0.39740631004437565,1
26293,0.397371288520188,1
5578,0.3973432451302735,1
27610,0.39729347909180596,1
19368,0.39728754077915807,1
27777,0.3971989366634161,1
5451,0.3971943548441732,1
5682,0.39715717637290304,1
26968,0.397055926997469,1
9772,0.39705371378829324,1
2082,0.3970091617499164,1
3939,0.3969940598274167,1
23315,0.39694161210683854,1
27782,0.39690943657946004,1
27247,0.3969020135004037,1
25221,0.3968819716995985,1
23329,0.39685315760074885,1
2018,0.396818963635989,1
26581,0.3967990889885774,1
880,0.3967982267423695,1
5403,0.39679131313774674,1
3930,0.3967833328564343,1
1084,0.39672237542622707,1
23279,0.3967044317005099,1
1996,0.3966729098317546,1
26664,0.3966613773148087,1
5053,0.3966484001068614,1
1115,0.3966251330903439,1
27249,0.3965880172555196,1
196,0.3965615503828819,1
26282,0.3964612190256046,1
17010,0.3963945308025023,1
2030,0.3963091653931331,1
27773,0.39628070178182845,1
2366,0.3962453269130905,1
26755,0.3962349349788625,1
3533,0.396232323494864,1
1007,0.39621922657451275,1
22509,0.396114257667385,1
26201,0.3959261362000778,1
20775,0.39588027263886494,1
22026,0.3958073788116145,1
1073,0.3957469828357687,1
25264,0.3957254559797123,1
27251,0.39569130930327967,1
280,0.39550153469096255,1
25213,0.3954659039866866,1
27197,0.3954570093286729,1
25170,0.39531297322223075,1
25203,0.395294175085443,1
27243,0.3952897207253201,1
26577,0.3952847944212344,1
5378,0.3952687970182671,1
4326,0.395263995859366,1
27756,0.39519941492084165,1
17683,0.39518977863256743,1
4170,0.3951882940167456,1
243,0.39512344419346196,1
26584,0.39500838654105735,1
26197,0.39499649488075506,1
1119,0.3949564249142741,1
23665,0.39484681919182824,1
23590,0.3947206268475755,1
26571,0.39459161722574226,1
3225,0.39457885922468156,1
26372,0.3944093440596932,1
26751,0.39440873714865277,1
27772,0.3943361108243552,1
26588,0.39421485938791123,1
1882,0.3942050805994667,1
1099,0.39418543633489406,1
26278,0.3940442644787482,1
27265,0.3939285973471367,1
5025,0.3938758800723212,1
22508,0.39378012235228377,1
5246,0.39376653351156327,1
5002,0.3936618396306164,1
26295,0.39365455282732087,1
5039,0.39362870510307796,1
26610,0.39331963605144044,1
27615,0.3932961374459486,1
140,0.39325715370277164,1
27761,0.3932065900083068,1
3911,0.39314397803947654,1
1081,0.393105108992952,1
20599,0.39309721264129516,1
26592,0.39304052827824765,1
25227,0.39303337453771375,1
22453,0.3928929106771396,1
25220,0.3928663552585668,1
10697,0.3927720817778054,1
26578,0.3926775397114653,1
20746,0.39264974862541047,1
23676,0.3925308320843773,1
26276,0.3925024909548685,1
155,0.392494789917821,1
15504,0.39242111778988503,1
2983,0.39230962395142577,1
26912,0.39214631658828936,1
22466,0.39212570137082714,1
2957,0.39199238914663037,1
241,0.3918256394969335,1
1079,0.3917269125452379,1
5169,0.39157843709860923,1
25915,0.39098642521875115,1
25843,0.39095346047166446,1
25951,0.3909519758558532,1
821,0.3909371296977063,1
23317,0.390912467416996,1
25153,0.39083084375734334,1
5576,0.3908127119117576,1
26124,0.39079771172065625,1
26199,0.3907872982027583,1
23417,0.3907744283563887,1
25988,0.39069898476895404,1
820,0.39069068347241404,1
5474,0.39052908753103904,1
6054,0.39052857527278345,1
5477,0.39049166893649734,1
5471,0.3904849881653256,1
27171,0.390400441737713,1
25974,0.3903744289237908,1
21321,0.3903459123958177,1
5222,0.38982916192076644,1
6058,0.38947389164577634,1
26106,0.38943805424600997,1
21296,0.388866234480973,1
21294,0.3886995184009384,1
21324,0.3886239389039495,1
26900,0.3885975318365441,1
21285,0.388239088828661,1
25165,0.38820674036036146,1
25149,0.3881179589724266,1
5480,0.3872177878652351,1
811,0.3868659049810427,1
809,0.38667634464548367,1
23412,0.3863434875037436,1
27612,0.38619955399950756,1
25808,0.38560965858657054,1
26083,0.3855970393521327,1
26082,0.3855970393521327,1
26092,0.3855970393521327,1
26084,0.3855970393521327,1
26098,0.3855970393521327,1
26093,0.3855970393521327,1
26097,0.3855955547363214,1
26089,0.3855948124284158,1
25777,0.38559407012051006,1
25732,0.38559407012051006,1
25900,0.38559407012051006,1
25731,0.38559407012051006,1
25733,0.38559407012051006,1
26090,0.38559407012051006,1
26086,0.38559407012051006,1
26088,0.385594070120468,1
26095,0.385594070120468,1
25830,0.38559332781260447,1
26087,0.38559332781260447,1
25817,0.38559332781260447,1
25751,0.3855925855046989,1
26101,0.3855925855046989,1
26002,0.3855925855046567,1
26008,0.3855925855046567,1
25816,0.3855925855046567,1
25831,0.3855925855046567,1
25730,0.3855925855046567,1
25841,0.3855925855046567,1
26102,0.3855925855046567,1
26048,0.3855918431967932,1
26046,0.3855918431967932,1
26062,0.3855918431967932,1
26000,0.3855918431967932,1
25815,0.3855918431967932,1
25778,0.3855918431967932,1
25747,0.3855918431967932,1
25864,0.3855918431967932,1
26001,0.3855918431967932,1
26100,0.3855918431967932,1
26081,0.38559184319675105,1
25750,0.38559184319675105,1
25748,0.38559184319675105,1
25937,0.38559184319675105,1
26010,0.3855911008888876,1
